pair,total_ibd_mb,sample_a,sample_b,pi_hat
"('NA19319', 'NA19469')",97.374365,NA19319,NA19469,0.0304294890625
"('NA19338', 'NA19463')",97.260964,NA19338,NA19463,0.03039405125
"('NA19312', 'NA19470')",97.23808000000001,NA19312,NA19470,0.030386900000000005
"('NA19319', 'NA19443')",97.212795,NA19319,NA19443,0.0303789984375
"('NA19309', 'NA19393')",97.173048,NA19309,NA19393,0.0303665775
"('NA19318', 'NA19394')",97.163318,NA19318,NA19394,0.030363536875
"('NA19311', 'NA19473')",97.16161199999999,NA19311,NA19473,0.030363003749999996
"('NA19038', 'NA19401')",97.145895,NA19038,NA19401,0.030358092187499998
"('NA19318', 'NA19444')",97.13586,NA19318,NA19444,0.03035495625
"('NA19379', 'NA19473')",96.980239,NA19379,NA19473,0.0303063246875
"('NA19373', 'NA19456')",96.944428,NA19373,NA19456,0.03029513375
"('NA19038', 'NA19319')",96.920259,NA19038,NA19319,0.0302875809375
"('NA19448', 'NA19469')",96.861881,NA19448,NA19469,0.030269337812499998
"('NA19334', 'NA19472')",96.82074899999999,NA19334,NA19472,0.0302564840625
"('NA19434', 'NA19449')",96.78233900000001,NA19434,NA19449,0.030244480937500002
"('NA19430', 'NA19470')",96.77466000000001,NA19430,NA19470,0.030242081250000004
"('NA19310', 'NA19316')",96.740725,NA19310,NA19316,0.030231476562499998
"('NA19404', 'NA19467')",96.603543,NA19404,NA19467,0.0301886071875
"('NA19312', 'NA19318')",96.584074,NA19312,NA19318,0.030182523125
"('NA19035', 'NA19403')",96.578662,NA19035,NA19403,0.030180831874999998
"('NA19332', 'NA19448')",96.56044800000001,NA19332,NA19448,0.030175140000000003
"('NA19351', 'NA19443')",96.543701,NA19351,NA19443,0.0301699065625
"('NA19404', 'NA19431')",96.47321,NA19404,NA19431,0.030147878125
"('NA19041', 'NA19469')",96.346313,NA19041,NA19469,0.0301082228125
"('NA19360', 'NA19474')",96.344989,NA19360,NA19474,0.0301078090625
"('NA19346', 'NA19445')",96.267674,NA19346,NA19445,0.030083648125
"('NA19307', 'NA19401')",96.258502,NA19307,NA19401,0.030080781874999997
"('NA19394', 'NA19466')",96.193775,NA19394,NA19466,0.0300605546875
"('NA19399', 'NA19440')",96.187234,NA19399,NA19440,0.030058510625
"('NA19038', 'NA19393')",96.178186,NA19038,NA19393,0.030055683125
"('NA19315', 'NA19319')",96.140738,NA19315,NA19319,0.030043980625
"('NA19374', 'NA19385')",96.071997,NA19374,NA19385,0.0300224990625
"('NA19046', 'NA19438')",96.047794,NA19046,NA19438,0.030014935625
"('NA19036', 'NA19310')",96.045855,NA19036,NA19310,0.0300143296875
"('NA19315', 'NA19381')",95.97659999999999,NA19315,NA19381,0.029992687499999997
"('NA19351', 'NA19470')",95.93862,NA19351,NA19470,0.02998081875
"('NA19318', 'NA19474')",95.68669,NA19318,NA19474,0.029902090625
"('NA19313', 'NA19455')",95.68055,NA19313,NA19455,0.029900171875
"('NA19020', 'NA19471')",95.61527,NA19020,NA19471,0.029879771875
"('NA19020', 'NA19436')",95.591269,NA19020,NA19436,0.0298722715625
"('NA19044', 'NA19467')",95.534943,NA19044,NA19467,0.029854669687499998
"('NA19036', 'NA19445')",95.519934,NA19036,NA19445,0.029849979375000002
"('NA19318', 'NA19404')",95.500854,NA19318,NA19404,0.029844016875
"('NA19399', 'NA19439')",95.490695,NA19399,NA19439,0.0298408421875
"('NA19355', 'NA19439')",95.4808,NA19355,NA19439,0.02983775
"('NA19371', 'NA19393')",95.455683,NA19371,NA19393,0.029829900937499997
"('NA19038', 'NA19383')",95.39209,NA19038,NA19383,0.029810028125
"('NA19311', 'NA19401')",95.38423,NA19311,NA19401,0.029807571875
"('NA19380', 'NA19438')",95.338024,NA19380,NA19438,0.0297931325
"('NA19385', 'NA19431')",95.27579399999999,NA19385,NA19431,0.029773685624999997
"('NA19393', 'NA19473')",95.141763,NA19393,NA19473,0.0297318009375
"('NA19379', 'NA19437')",95.111453,NA19379,NA19437,0.0297223290625
"('NA19028', 'NA19438')",95.11059900000001,NA19028,NA19438,0.029722062187500002
"('NA19373', 'NA19469')",95.100919,NA19373,NA19469,0.029719037187500002
"('NA19038', 'NA19471')",95.083844,NA19038,NA19471,0.02971370125
"('NA19453', 'NA19456')",95.063638,NA19453,NA19456,0.029707386875
"('NA19372', 'NA19439')",95.04924,NA19372,NA19439,0.0297028875
"('NA19331', 'NA19439')",95.047571,NA19331,NA19439,0.029702365937500003
"('NA19312', 'NA19443')",95.01685599999999,NA19312,NA19443,0.029692767499999998
"('NA19041', 'NA19401')",94.958333,NA19041,NA19401,0.0296744790625
"('NA19041', 'NA19390')",94.950655,NA19041,NA19390,0.0296720796875
"('NA19347', 'NA19390')",94.877247,NA19347,NA19390,0.0296491396875
"('NA19338', 'NA19462')",94.849358,NA19338,NA19462,0.029640424375
"('NA19328', 'NA19383')",94.801869,NA19328,NA19383,0.029625584062499998
"('NA19338', 'NA19466')",94.787568,NA19338,NA19466,0.029621114999999996
"('NA19321', 'NA19467')",94.753694,NA19321,NA19467,0.029610529375
"('NA19438', 'NA19457')",94.722388,NA19438,NA19457,0.029600746249999997
"('NA19308', 'NA19328')",94.665422,NA19308,NA19328,0.029582944375000003
"('NA19038', 'NA19318')",94.613003,NA19038,NA19318,0.029566563437500002
"('NA19379', 'NA19393')",94.585252,NA19379,NA19393,0.02955789125
"('NA19445', 'NA19448')",94.455187,NA19445,NA19448,0.0295172459375
"('NA19310', 'NA19444')",94.442578,NA19310,NA19444,0.029513305625
"('NA19401', 'NA19469')",94.437146,NA19401,NA19469,0.029511608124999998
"('NA19035', 'NA19385')",94.429819,NA19035,NA19385,0.029509318437499998
"('NA19457', 'NA19463')",94.39478199999999,NA19457,NA19463,0.029498369374999996
"('NA19374', 'NA19376')",94.35167200000001,NA19374,NA19376,0.029484897500000003
"('NA19319', 'NA19473')",94.305298,NA19319,NA19473,0.029470405624999998
"('NA19448', 'NA19471')",94.29648399999999,NA19448,NA19471,0.029467651249999997
"('NA19346', 'NA19394')",94.264771,NA19346,NA19394,0.029457740937499997
"('NA19332', 'NA19334')",94.18969100000001,NA19332,NA19334,0.029434278437500003
"('NA19394', 'NA19439')",94.12302,NA19394,NA19439,0.02941344375
"('NA19372', 'NA19461')",94.10940000000001,NA19372,NA19461,0.029409187500000003
"('NA19028', 'NA19470')",94.07326,NA19028,NA19470,0.02939789375
"('NA19382', 'NA19401')",94.029488,NA19382,NA19401,0.029384215
"('NA19399', 'NA19457')",93.823295,NA19399,NA19457,0.029319779687500002
"('NA19324', 'NA19472')",93.800811,NA19324,NA19472,0.0293127534375
"('NA19334', 'NA19439')",93.77399199999999,NA19334,NA19439,0.0293043725
"('NA19307', 'NA19346')",93.7736,NA19307,NA19346,0.02930425
"('NA19371', 'NA19472')",93.75283,NA19371,NA19472,0.029297759375
"('NA19372', 'NA19395')",93.732223,NA19372,NA19395,0.0292913196875
"('NA19318', 'NA19319')",93.714574,NA19318,NA19319,0.029285804375
"('NA19311', 'NA19385')",93.675306,NA19311,NA19385,0.029273533125
"('NA19319', 'NA19396')",93.578075,NA19319,NA19396,0.029243148437499998
"('NA19038', 'NA19372')",93.531071,NA19038,NA19372,0.0292284596875
"('NA19373', 'NA19466')",93.496893,NA19373,NA19466,0.0292177790625
"('NA19311', 'NA19469')",93.47641200000001,NA19311,NA19469,0.029211378750000003
"('NA19318', 'NA19443')",93.466501,NA19318,NA19443,0.029208281562499997
"('NA19355', 'NA19455')",93.458793,NA19355,NA19455,0.0292058728125
"('NA19399', 'NA19452')",93.416635,NA19399,NA19452,0.0291926984375
"('NA19372', 'NA19463')",93.396413,NA19372,NA19463,0.0291863790625
"('NA19385', 'NA19468')",93.336882,NA19385,NA19468,0.029167775625
"('NA19399', 'NA19470')",93.311156,NA19399,NA19470,0.02915973625
"('NA19360', 'NA19470')",93.298621,NA19360,NA19470,0.029155819062499998
"('NA19384', 'NA19401')",93.296406,NA19384,NA19401,0.029155126875000003
"('NA19310', 'NA19372')",93.242034,NA19310,NA19372,0.029138135625000002
"('NA19321', 'NA19457')",93.211598,NA19321,NA19457,0.029128624375
"('NA19020', 'NA19315')",93.198185,NA19020,NA19315,0.0291244328125
"('NA19315', 'NA19327')",93.17655,NA19315,NA19327,0.029117671875
"('NA19321', 'NA19376')",93.03648799999999,NA19321,NA19376,0.0290739025
"('NA19331', 'NA19396')",92.978245,NA19331,NA19396,0.0290557015625
"('NA19372', 'NA19404')",92.856807,NA19372,NA19404,0.029017752187500002
"('NA19385', 'NA19399')",92.818226,NA19385,NA19399,0.029005695624999998
"('NA19391', 'NA19470')",92.692415,NA19391,NA19470,0.0289663796875
"('NA19372', 'NA19376')",92.660178,NA19372,NA19376,0.028956305625
"('NA19307', 'NA19399')",92.62469300000001,NA19307,NA19399,0.0289452165625
"('NA19376', 'NA19452')",92.575128,NA19376,NA19452,0.028929727500000002
"('NA19390', 'NA19462')",92.402989,NA19390,NA19462,0.0288759340625
"('NA19312', 'NA19372')",92.383442,NA19312,NA19372,0.028869825625
"('NA19371', 'NA19473')",92.30108,NA19371,NA19473,0.0288440875
"('NA19377', 'NA19438')",92.225504,NA19377,NA19438,0.02882047
"('NA19038', 'NA19390')",92.211174,NA19038,NA19390,0.028815991875
"('NA19307', 'NA19318')",92.13759,NA19307,NA19318,0.028792996875
"('NA19317', 'NA19331')",92.132521,NA19317,NA19331,0.0287914128125
"('NA19401', 'NA19455')",91.92496299999999,NA19401,NA19455,0.028726550937499998
"('NA19035', 'NA19466')",91.918992,NA19035,NA19466,0.028724685
"('NA19396', 'NA19469')",91.826321,NA19396,NA19469,0.028695725312499996
"('NA19035', 'NA19429')",91.747302,NA19035,NA19429,0.028671031875000003
"('NA19028', 'NA19471')",91.720844,NA19028,NA19471,0.02866276375
"('NA19318', 'NA19321')",91.669759,NA19318,NA19321,0.0286467996875
"('NA19317', 'NA19373')",91.602844,NA19317,NA19373,0.02862588875
"('NA19347', 'NA19379')",91.57052,NA19347,NA19379,0.0286157875
"('NA19036', 'NA19371')",91.476082,NA19036,NA19371,0.028586275625
"('NA19315', 'NA19471')",91.444525,NA19315,NA19471,0.0285764140625
"('NA19319', 'NA19403')",91.351496,NA19319,NA19403,0.0285473425
"('NA19360', 'NA19445')",91.262461,NA19360,NA19445,0.028519519062500002
"('NA19035', 'NA19428')",91.247441,NA19035,NA19428,0.0285148253125
"('NA19035', 'NA19328')",91.230152,NA19035,NA19328,0.028509422500000003
"('NA19310', 'NA19448')",91.224024,NA19310,NA19448,0.0285075075
"('NA19445', 'NA19462')",91.198774,NA19445,NA19462,0.028499616875
"('NA19035', 'NA19444')",91.159462,NA19035,NA19444,0.028487331875
"('NA19351', 'NA19455')",91.156977,NA19351,NA19455,0.0284865553125
"('NA19373', 'NA19385')",91.128834,NA19373,NA19385,0.028477760625
"('NA19318', 'NA19436')",91.120291,NA19318,NA19436,0.0284750909375
"('NA19328', 'NA19360')",91.085729,NA19328,NA19360,0.0284642903125
"('NA19351', 'NA19401')",91.060956,NA19351,NA19401,0.02845654875
"('NA19439', 'NA19440')",91.005036,NA19439,NA19440,0.028439073750000002
"('NA19390', 'NA19463')",90.98351,NA19390,NA19463,0.028432346875
"('NA19371', 'NA19467')",90.95097200000001,NA19371,NA19467,0.028422178750000002
"('NA19397', 'NA19469')",90.774293,NA19397,NA19469,0.0283669665625
"('NA19384', 'NA19470')",90.728528,NA19384,NA19470,0.028352665
"('NA19438', 'NA19444')",90.680629,NA19438,NA19444,0.0283376965625
"('NA19396', 'NA19403')",90.668809,NA19396,NA19403,0.0283340028125
"('NA19318', 'NA19451')",90.616078,NA19318,NA19451,0.028317524375
"('NA19457', 'NA19469')",90.615674,NA19457,NA19469,0.028317398125
"('NA19315', 'NA19393')",90.513051,NA19315,NA19393,0.0282853284375
"('NA19318', 'NA19383')",90.506443,NA19318,NA19383,0.0282832634375
"('NA19401', 'NA19434')",90.482516,NA19401,NA19434,0.02827578625
"('NA19355', 'NA19456')",90.426704,NA19355,NA19456,0.028258345
"('NA19437', 'NA19471')",90.416146,NA19437,NA19471,0.028255045625
"('NA19036', 'NA19391')",90.407499,NA19036,NA19391,0.0282523434375
"('NA19393', 'NA19471')",90.317198,NA19393,NA19471,0.028224124375000003
"('NA19307', 'NA19371')",90.227599,NA19307,NA19371,0.0281961246875
"('NA19452', 'NA19469')",90.214164,NA19452,NA19469,0.02819192625
"('NA19371', 'NA19383')",90.174631,NA19371,NA19383,0.0281795721875
"('NA19347', 'NA19436')",90.167671,NA19347,NA19436,0.028177397187499998
"('NA19020', 'NA19318')",90.053012,NA19020,NA19318,0.02814156625
"('NA19309', 'NA19318')",90.019901,NA19309,NA19318,0.0281312190625
"('NA19346', 'NA19452')",89.925453,NA19346,NA19452,0.0281017040625
"('NA19399', 'NA19445')",89.839022,NA19399,NA19445,0.028074694375
"('NA19396', 'NA19470')",89.772008,NA19396,NA19470,0.0280537525
"('NA19035', 'NA19462')",89.738227,NA19035,NA19462,0.028043195937499998
"('NA19309', 'NA19430')",89.671685,NA19309,NA19430,0.0280224015625
"('NA19324', 'NA19395')",89.670179,NA19324,NA19395,0.0280219309375
"('NA19035', 'NA19449')",89.64894,NA19035,NA19449,0.02801529375
"('NA19334', 'NA19372')",89.605046,NA19334,NA19372,0.028001576875
"('NA19319', 'NA19452')",89.595151,NA19319,NA19452,0.027998484687500002
"('NA19455', 'NA19463')",89.574889,NA19455,NA19463,0.0279921528125
"('NA19371', 'NA19401')",89.559691,NA19371,NA19401,0.0279874034375
"('NA19035', 'NA19434')",89.54617400000001,NA19035,NA19434,0.027983179375000004
"('NA19396', 'NA19443')",89.409557,NA19396,NA19443,0.027940486562500002
"('NA19373', 'NA19404')",89.232538,NA19373,NA19404,0.027885168125000002
"('NA19035', 'NA19399')",89.176185,NA19035,NA19399,0.027867557812500002
"('NA19332', 'NA19390')",89.056404,NA19332,NA19390,0.02783012625
"('NA19036', 'NA19379')",89.000821,NA19036,NA19379,0.0278127565625
"('NA19428', 'NA19443')",88.97546,NA19428,NA19443,0.02780483125
"('NA19324', 'NA19439')",88.935288,NA19324,NA19439,0.0277922775
"('NA19444', 'NA19472')",88.889462,NA19444,NA19472,0.027777956875
"('NA19383', 'NA19390')",88.855345,NA19383,NA19390,0.0277672953125
"('NA19315', 'NA19350')",88.77583,NA19315,NA19350,0.027742446875
"('NA19334', 'NA19470')",88.749245,NA19334,NA19470,0.0277341390625
"('NA19312', 'NA19384')",88.67012,NA19312,NA19384,0.0277094125
"('NA19036', 'NA19374')",88.655537,NA19036,NA19374,0.0277048553125
"('NA19347', 'NA19469')",88.637969,NA19347,NA19469,0.027699365312499998
"('NA19376', 'NA19473')",88.601238,NA19376,NA19473,0.027687886874999998
"('NA19331', 'NA19436')",88.538973,NA19331,NA19436,0.0276684290625
"('NA19313', 'NA19469')",88.387796,NA19313,NA19469,0.02762118625
"('NA19028', 'NA19379')",88.370485,NA19028,NA19379,0.0276157765625
"('NA19334', 'NA19346')",88.312026,NA19334,NA19346,0.027597508125
"('NA19430', 'NA19445')",88.237872,NA19430,NA19445,0.027574335
"('NA19372', 'NA19473')",88.211603,NA19372,NA19473,0.027566125937499998
"('NA19401', 'NA19440')",88.141163,NA19401,NA19440,0.027544113437500004
"('NA19352', 'NA19393')",88.077891,NA19352,NA19393,0.0275243409375
"('NA19338', 'NA19472')",88.05134000000001,NA19338,NA19472,0.027516043750000004
"('NA19373', 'NA19403')",88.00084,NA19373,NA19403,0.027500262499999997
"('NA19352', 'NA19372')",87.862936,NA19352,NA19372,0.0274571675
"('NA19379', 'NA19457')",87.83394200000001,NA19379,NA19457,0.027448106875000003
"('NA19373', 'NA19472')",87.765148,NA19373,NA19472,0.027426608749999998
"('NA19020', 'NA19401')",87.76454700000001,NA19020,NA19401,0.0274264209375
"('NA19385', 'NA19397')",87.755753,NA19385,NA19397,0.0274236728125
"('NA19393', 'NA19396')",87.717578,NA19393,NA19396,0.027411743125000002
"('NA19315', 'NA19428')",87.702314,NA19315,NA19428,0.027406973125
"('NA19307', 'NA19372')",87.669033,NA19307,NA19372,0.0273965728125
"('NA19318', 'NA19372')",87.53012799999999,NA19318,NA19372,0.027353165
"('NA19318', 'NA19438')",87.497584,NA19318,NA19438,0.027342995000000002
"('NA19041', 'NA19445')",87.373997,NA19041,NA19445,0.0273043740625
"('NA19385', 'NA19453')",87.28872700000001,NA19385,NA19453,0.027277727187500003
"('NA19371', 'NA19430')",87.285823,NA19371,NA19430,0.0272768196875
"('NA19035', 'NA19338')",87.069623,NA19035,NA19338,0.027209257187500002
"('NA19041', 'NA19346')",86.976079,NA19041,NA19346,0.0271800246875
"('NA19310', 'NA19429')",86.892292,NA19310,NA19429,0.027153841249999998
"('NA19309', 'NA19319')",86.843307,NA19309,NA19319,0.027138533437499997
"('NA19318', 'NA19440')",86.826355,NA19318,NA19440,0.027133235937500003
"('NA19399', 'NA19472')",86.814872,NA19399,NA19472,0.0271296475
"('NA19028', 'NA19309')",86.769349,NA19028,NA19309,0.027115421562500002
"('NA19451', 'NA19470')",86.675513,NA19451,NA19470,0.027086097812499998
"('NA19438', 'NA19439')",86.653698,NA19438,NA19439,0.027079280625
"('NA19375', 'NA19469')",86.50846299999999,NA19375,NA19469,0.027033894687499997
"('NA19390', 'NA19398')",86.45707399999999,NA19390,NA19398,0.027017835624999997
"('NA19445', 'NA19467')",86.44377800000001,NA19445,NA19467,0.027013680625
"('NA19318', 'NA19453')",86.370037,NA19318,NA19453,0.0269906365625
"('NA19373', 'NA19395')",86.328085,NA19373,NA19395,0.0269775265625
"('NA19319', 'NA19334')",86.195089,NA19319,NA19334,0.026935965312499997
"('NA19381', 'NA19399')",86.067153,NA19381,NA19399,0.026895985312500002
"('NA19439', 'NA19448')",85.991387,NA19439,NA19448,0.026872308437500003
"('NA19379', 'NA19385')",85.952404,NA19379,NA19385,0.02686012625
"('NA19028', 'NA19321')",85.927478,NA19028,NA19321,0.026852336874999997
"('NA19324', 'NA19403')",85.861539,NA19324,NA19403,0.0268317309375
"('NA19036', 'NA19393')",85.802055,NA19036,NA19393,0.0268131421875
"('NA19394', 'NA19469')",85.799975,NA19394,NA19469,0.026812492187500002
"('NA19390', 'NA19469')",85.752528,NA19390,NA19469,0.026797665
"('NA19308', 'NA19390')",85.737107,NA19308,NA19390,0.026792845937499997
"('NA19439', 'NA19456')",85.631984,NA19439,NA19456,0.026759995
"('NA19435', 'NA19445')",85.585448,NA19435,NA19445,0.0267454525
"('NA19036', 'NA19318')",85.54992,NA19036,NA19318,0.02673435
"('NA19319', 'NA19346')",85.546633,NA19319,NA19346,0.0267333228125
"('NA19020', 'NA19469')",85.492029,NA19020,NA19469,0.0267162590625
"('NA19434', 'NA19469')",85.481878,NA19434,NA19469,0.026713086875
"('NA19385', 'NA19463')",85.473998,NA19385,NA19463,0.026710624375
"('NA19428', 'NA19445')",85.41677899999999,NA19428,NA19445,0.026692743437499996
"('NA19372', 'NA19471')",85.25777,NA19372,NA19471,0.026643053124999996
"('NA19445', 'NA19474')",85.188636,NA19445,NA19474,0.026621448750000002
"('NA19355', 'NA19385')",85.17466,NA19355,NA19385,0.02661708125
"('NA19035', 'NA19473')",85.145739,NA19035,NA19473,0.026608043437500003
"('NA19444', 'NA19456')",85.141751,NA19444,NA19456,0.0266067971875
"('NA19307', 'NA19445')",84.778959,NA19307,NA19445,0.0264934246875
"('NA19371', 'NA19399')",84.773131,NA19371,NA19399,0.0264916034375
"('NA19315', 'NA19385')",84.655539,NA19315,NA19385,0.0264548559375
"('NA19444', 'NA19470')",84.599521,NA19444,NA19470,0.0264373503125
"('NA19372', 'NA19403')",84.55862,NA19372,NA19403,0.026424568750000002
"('NA19044', 'NA19393')",84.543199,NA19044,NA19393,0.0264197496875
"('NA19371', 'NA19385')",84.515684,NA19371,NA19385,0.026411151249999997
"('NA19436', 'NA19449')",84.51024100000001,NA19436,NA19449,0.026409450312500003
"('NA19307', 'NA19319')",84.409297,NA19307,NA19319,0.026377905312499998
"('NA19311', 'NA19457')",84.255604,NA19311,NA19457,0.026329876250000002
"('NA19449', 'NA19455')",84.21939400000001,NA19449,NA19455,0.026318560625
"('NA19360', 'NA19396')",84.08726300000001,NA19360,NA19396,0.026277269687500004
"('NA19319', 'NA19331')",84.087151,NA19319,NA19331,0.0262772346875
"('NA19324', 'NA19346')",84.029712,NA19324,NA19346,0.026259285
"('NA19307', 'NA19448')",84.003665,NA19307,NA19448,0.026251145312499998
"('NA19324', 'NA19438')",83.90523,NA19324,NA19438,0.026220384375000003
"('NA19436', 'NA19453')",83.886049,NA19436,NA19453,0.0262143903125
"('NA19315', 'NA19355')",83.764737,NA19315,NA19355,0.0261764803125
"('NA19438', 'NA19469')",83.668279,NA19438,NA19469,0.0261463371875
"('NA19440', 'NA19443')",83.654456,NA19440,NA19443,0.0261420175
"('NA19373', 'NA19443')",83.583448,NA19373,NA19443,0.0261198275
"('NA19038', 'NA19445')",83.466762,NA19038,NA19445,0.026083363125
"('NA19390', 'NA19467')",83.349306,NA19390,NA19467,0.026046658125
"('NA19309', 'NA19379')",83.28714,NA19309,NA19379,0.026027231249999998
"('NA19321', 'NA19445')",83.279824,NA19321,NA19445,0.026024945
"('NA19401', 'NA19452')",83.267399,NA19401,NA19452,0.0260210621875
"('NA19316', 'NA19452')",83.246756,NA19316,NA19452,0.02601461125
"('NA19376', 'NA19466')",83.202104,NA19376,NA19466,0.026000657500000003
"('NA19390', 'NA19438')",83.055157,NA19390,NA19438,0.025954736562499997
"('NA19315', 'NA19469')",82.989658,NA19315,NA19469,0.025934268125000003
"('NA19038', 'NA19438')",82.833125,NA19038,NA19438,0.0258853515625
"('NA19317', 'NA19399')",82.78593599999999,NA19317,NA19399,0.025870604999999998
"('NA19468', 'NA19469')",82.734985,NA19468,NA19469,0.025854682812499998
